pitcher,pitcher_name,ball_angle,pitch_type,diff2,active_spin,vMove,hMove,Pitches,Whiff,Swing,Whiff_p,GB_p,FB_p,Velocity,RP_z,RP_x,VAA,release_angle_x,release_angle_z,Spin,bat_speed_diff,Zone_loc,EV,LA,Height
518489,"Brasier, Ryan",42,FF,8.84148153,0.919899587,16.336363636363636,7.024363636363637,110,18,68,0.16363636363636364,0.5,0.25,94.48,5.761272727272727,-1.5904545454545453,-4.545626650655924,-2.318944950305939,-2.0226673042606733,2231.1454545454544,-0.2103840890054907,0.3,92.74827586206897,15.068965517241379,72
518585,"Cruz, Fernando",45,FF,8.515880599,0.920744336,16.94172972972973,6.760216216216216,370,22,155,0.05945945945945946,0.27419354838709675,0.3709677419354839,94.6481081081081,6.011,-1.1467837837837838,-4.733114360194939,-1.876800965347769,-2.3264091017909054,2280.8594594594597,0.3029839512506017,0.1891891891891892,91.78225806451613,17.85483870967742,74
518617,"Diekman, Jake",20,FF,2.033443628,0.993470816,11.0778125,17.2709375,384,43,167,0.11197916666666667,0.4807692307692308,0.3076923076923077,94.55703125,5.625703125,4.033229166666667,-5.291906002898114,5.560362972716093,-1.8065441532259003,2272.855585831063,-0.8417457443201947,0.15104166666666666,85.59019607843138,8.941176470588236,76
518876,"Kelly, Merrill",25,FF,10.23172789,0.806946977,14.536607142857143,8.253214285714286,224,19,98,0.08482142857142858,0.1891891891891892,0.6756756756756757,91.92098214285714,5.424955357142857,-1.8581696428571428,-4.942619286066259,-2.413593813335654,-1.822357480903579,2387.1116071428573,-0.9882184030962174,0.11160714285714286,93.78378378378379,27.54054054054054,74
518886,"Kimbrel, Craig",26,FF,5.427949738,0.915010865,15.524928909952607,9.597156398104266,633,86,298,0.1358609794628752,0.2345679012345679,0.49382716049382713,93.85434439178515,4.748309636650869,-2.826998420221169,-3.5704934900200977,-3.9103814818295737,-0.8099248550385214,2315.897314375987,0.29407061992665756,0.25434439178515006,92.21604938271605,25.65432098765432,72
519043,"Moore, Matt",44,FF,5.272365059,0.980507957,17.446932084309132,10.180046838407495,427,45,214,0.1053864168618267,0.23880597014925373,0.582089552238806,92.72459016393442,6.33248243559719,1.0309367681498829,-5.182054449066875,2.1557940618516795,-2.619495006644441,2249.135831381733,0.6996150521422001,0.21779859484777517,88.88358208955223,28.776119402985074,75
519151,"Pressly, Ryan",57,FF,12.94756905,0.717991167,16.356780185758517,0.3180185758513932,323,25,140,0.07739938080495357,0.4166666666666667,0.25,93.80402476780186,5.957616099071207,-0.3931578947368421,-5.0172209573670035,-0.28355625785755956,-2.4412988216494234,2555.6993670886077,0.5109273803341813,0.17647058823529413,94.24489795918367,10.775510204081632,74
519242,"Sale, Chris",11,FF,5.869411345,0.966815048,10.171691729323308,14.883496240601506,1064,124,515,0.11654135338345864,0.375,0.3235294117647059,94.84210526315789,5.214144736842106,3.0532424812030077,-4.450714774617929,4.3746939266529665,-0.8511037625338718,2239.6654135338345,-0.5434464746408287,0.27725563909774437,91.76814814814814,12.8,78
519293,"Smith, Will",45,FF,5.218920168,0.901269847,17.070153846153847,7.246153846153845,195,10,98,0.05128205128205128,0.3076923076923077,0.34615384615384615,91.19589743589744,6.553846153846154,1.2614358974358975,-5.625312999826362,1.8960019282443954,-2.8551259141249434,2215.7128205128206,-0.3765776623061065,0.20512820512820512,87.16346153846153,15.615384615384615,77
519326,"Strickland, Hunter",32,FF,12.20571127,0.802998199,15.009430894308943,8.087154471544716,369,33,172,0.08943089430894309,0.2413793103448276,0.5517241379310345,94.2460704607046,5.935094850948509,-2.9505149051490513,-5.020058517653648,-3.7172264542475415,-2.2114422432397465,2316.4227642276423,1.6489232206538176,0.16260162601626016,92.15689655172413,29.689655172413794,75
523260,"Kelly, Joe",28,FF,5.613479229,0.963080018,13.192058823529411,11.203235294117647,136,11,69,0.08088235294117647,0.4090909090909091,0.3181818181818182,98.06764705882352,5.206838235294118,-1.7341176470588235,-4.196728342800131,-2.814330806879012,-1.5050808449909663,2175.5073529411766,-3.7109772800222562,0.21323529411764705,87.9590909090909,8.727272727272727,73
527048,"Pérez, Martín",47,FF,3.898072906,0.976552054,14.839655172413794,10.819655172413793,116,2,47,0.017241379310344827,0.2727272727272727,0.4090909090909091,91.29741379310344,5.764655172413793,0.8877586206896552,-4.89684613517271,2.1114719014702192,-1.726047919099361,2060.810344827586,0.4772007664619662,0.13793103448275862,91.97272727272727,19.09090909090909,72
542585,"Cisnero, José",27,FF,6.306392039,0.905061099,15.977999999999998,11.634,100,18,57,0.18,0,0.6666666666666666,95.191,5.4054,-1.5291,-4.458626560579181,-2.4183242314211446,-1.9151123583874896,2417.53,0.5383914545389968,0.13,90.29166666666666,33,75
542881,"Anderson, Tyler",58,FF,5.529696294,0.980766969,19.701439722463142,4.136825672159583,1153,99,546,0.08586296617519515,0.26291079812206575,0.4507042253521127,89.45455333911535,6.416886383347788,1.3118213356461406,-5.25233393470613,1.706857724455237,-2.6732435236057888,2195.742608695652,1.2476284718132618,0.23850823937554205,90.75962441314554,23.08450704225352,74
542888,"Armstrong, Shawn",40,FF,8.518711579,0.845764002,16.079021739130432,6.653478260869565,368,68,204,0.18478260869565216,0.15384615384615385,0.5192307692307693,93.31413043478261,5.7802173913043475,-1.598695652173913,-4.61383118220021,-2.2482569572249735,-1.904710529614557,2311.1225626740948,0.3763417430022915,0.23369565217391305,92.53846153846153,26.03846153846154,74
543037,"Cole, Gerrit",42,FF,5.332818045,0.913941802,17.621314285714284,6.652457142857143,700,80,342,0.11428571428571428,0.2692307692307692,0.5480769230769231,95.90542857142857,6.006928571428571,-2.259314285714286,-4.4481477733995805,-2.8640563288101824,-2.286905461444449,2359.7985714285714,-0.569730156248854,0.25857142857142856,91.19864864864864,25.7027027027027,76
543056,"Coulombe, Danny",58,FF,7.99613831,0.698407765,14.736338028169012,0.4326760563380282,71,3,26,0.04225352112676056,0.4,0.4,90.7549295774648,6.108450704225352,-0.7333802816901408,-5.072352787104298,-0.5021905627189935,-1.8450708313249882,2407.8732394366198,1.219786711969261,0.22535211267605634,82.7,14.5,70
543135,"Eovaldi, Nathan",33,FF,2.300469476,0.955095171,11.682979591836734,13.83991836734694,980,88,493,0.08979591836734693,0.5126903553299492,0.29441624365482233,95.42285714285714,5.403132653061224,-2.396061224489796,-4.748331173286616,-3.661396540483096,-1.4851599030877458,2188.0734693877553,-0.31174530144162216,0.20408163265306123,90.76294416243655,8.365482233502538,74
543243,"Gray, Sonny",49,FF,25.35922213,0.627860142,12.019191919191918,-1.1850505050505051,594,49,275,0.08249158249158249,0.42201834862385323,0.3302752293577982,92.36313131313132,5.504040404040404,-0.8361616161616162,-5.100533635154422,-1.199857073265394,-1.636418235481198,2514.0521885521885,0.6610712654303414,0.20707070707070707,88.27522935779817,10.422018348623853,70
543294,"Hendricks, Kyle",43,FF,8.868816835,0.878791575,14.378745387453874,5.997343173431735,271,18,86,0.06642066420664207,0.3076923076923077,0.4230769230769231,87.70405904059041,5.904132841328413,-2.780110701107011,-5.223015043553844,-3.140799350040045,-1.5352059496319181,2087.210332103321,-0.9765856765436344,0.14391143911439114,93.48461538461538,21.346153846153847,75
543339,"Hudson, Daniel",30,FF,6.332776474,0.840601957,15.375745526838967,7.658528827037774,503,68,259,0.13518886679920478,0.2823529411764706,0.47058823529411764,95.11153081510935,5.446699801192843,-2.9384095427435386,-4.308659172131431,-3.6676318003041297,-1.7002355055493805,2493.7912524850894,1.4625803797172683,0.23856858846918488,92.95104166666667,21.90625,75
543351,"Jackson, Jay",32,FF,1.428030591,0.947280617,15.991525423728813,9.922372881355932,118,12,59,0.1016949152542373,0.3888888888888889,0.2777777777777778,91.88389830508474,5.667796610169492,-2.2376271186440677,-4.6527199658212535,-3.1563354349476853,-1.744453510223395,2244.7796610169494,1.0097272533768216,0.211864406779661,89.31666666666666,15.833333333333334,73
543518,"McGough, Scott",47,FF,2.412070349,0.976143129,18.29024221453287,8.133425605536331,289,23,132,0.07958477508650519,0.38461538461538464,0.3076923076923077,93.0955017301038,6.002456747404844,-1.4127681660899654,-4.956821777867339,-2.1534085378083585,-2.607185882443071,2355.8650519031144,-0.31479101429675876,0.19377162629757785,97.01538461538462,13.096153846153847,71
543859,"Tonkin, Michael",13,FF,3.915963853,0.910499047,11.272164179104477,13.72544776119403,536,66,280,0.12313432835820895,0.26582278481012656,0.46835443037974683,93.16175373134328,5.220503731343284,-3.78080223880597,-4.654781093342324,-4.894639171366415,-1.0517368117152304,2344.3582375478927,0.6180904115724519,0.22574626865671643,91.06455696202532,22.60759493670886,79
544150,"Suárez, Albert",40,FF,6.794858295,0.910437839,16.408494623655912,7.01978494623656,1116,134,587,0.12007168458781362,0.2925531914893617,0.4521276595744681,94.79256272401433,6.37165770609319,-1.316200716845878,-4.801792193043587,-2.1132165257973554,-2.31963565351322,2385.1379928315414,0.25946557790153923,0.2732974910394265,90.25372340425533,20.851063829787233,75
547001,"Poteet, Cody",39,FF,10.60323607,0.762682397,15.56366972477064,4.758165137614679,109,8,41,0.07339449541284404,0.18181818181818182,0.36363636363636365,93.34954128440367,6.304036697247707,-1.191834862385321,-5.447925329435679,-2.056630549735755,-2.7034455067166583,2416.7798165137615,-1.8484272533554436,0.12844036697247707,94.88181818181819,21.09090909090909,73
547179,"Lorenzen, Michael",43,FF,4.14330367,0.946123775,15.627676056338029,10.560845070422536,568,45,244,0.07922535211267606,0.2375,0.5375,93.78926056338028,5.809771126760563,-1.45125,-4.741464677736446,-2.4600254443289256,-2.0030064777225918,2385.18838028169,0.3569556770740926,0.22007042253521128,91.81728395061728,23.419753086419753,75
547184,"Kelly, Michael",36,FF,1.390562195,0.738723583,13.2128,5.7463999999999995,150,14,60,0.09333333333333334,0.4444444444444444,0.3333333333333333,95.06533333333333,6.151666666666666,-1.2829333333333333,-5.112543538338687,-1.9087104434881355,-2.1291360592144666,2353.0533333333333,-3.086770102430079,0.2,82.08333333333333,18.61111111111111,76
547973,"Chapman, Aroldis",52,FF,5.070963611,0.906639558,17.24300518134715,3.983937823834197,386,42,155,0.10880829015544041,0.36585365853658536,0.36585365853658536,97.80751295336788,6.084974093264249,0.47528497409326426,-5.169592121713235,0.8444275390283252,-3.1749134256375715,2367.5077720207255,0.2256519953273601,0.17357512953367876,93.81,16.3,76
548389,"Stripling, Ross",61,FF,6.950146622,0.898178708,18.104525547445256,4.779270072992701,411,30,171,0.072992700729927,0.2714285714285714,0.5142857142857142,91.65717761557178,6.837566909975669,-1.0951824817518248,-5.528073692400166,-1.6776825040004104,-2.962253041848605,2143.330900243309,-0.905162057089439,0.23114355231143552,89.19142857142857,22.6,73
552640,"Kittredge, Andrew",39,FF,16.55527342,0.685834289,14.479687499999999,0.7153125,128,15,78,0.1171875,0.2413793103448276,0.41379310344827586,93.9640625,5.8490625,-1.69234375,-4.76173844065667,-2.2582975605419544,-1.8987303437220149,2519.7109375,-1.0725942815607077,0.2578125,85.26551724137931,23.655172413793103,73
554340,"García, Yimi",27,FF,6.814369831,0.823596551,15.01057268722467,10.377092511013215,227,44,139,0.19383259911894274,0.20588235294117646,0.6764705882352942,96.47929515418502,5.142819383259912,-2.4959030837004406,-3.6053746943373657,-3.24629634275256,-1.0476461422246925,2593.2555066079294,0.25693249233129267,0.23348017621145375,88.21470588235294,26.558823529411764,73
554430,"Wheeler, Zack",25,FF,9.642401533,0.832180706,14.633616037008482,9.538195836545874,1297,201,677,0.15497301464919044,0.28654970760233917,0.49122807017543857,95.26869699306091,5.257185813415575,-2.1010562837316886,-4.084661864784162,-3.0730553787811403,-1.3518091119466251,2430.905936777178,0.11026204360422627,0.26137239784117194,89.39491525423729,21.887005649717516,76
554431,"Matzek, Tyler",50,FF,8.52317275,0.883029341,17.383,5.665,120,8,62,0.06666666666666667,0.125,0.5,93.57000000000001,6.275083333333333,1.84625,-5.393547553085714,2.4816523689078327,-2.9426600069007183,2392.4083333333333,0.03952464852670001,0.14166666666666666,94,19.25,75
570632,"Ureña, José",31,FF,2.42678133,0.955681872,12.81837837837838,12.774054054054055,111,9,54,0.08108108108108109,0.3076923076923077,0.5384615384615384,96.43783783783783,5.669369369369369,-2.835945945945946,-4.910835207676418,-4.250023179544733,-1.9849385801432426,2161.4864864864867,0.9125061769402157,0.13513513513513514,92.66923076923077,21.615384615384617,74
571510,"Boyd, Matthew",26,FF,4.271849785,0.898708661,13.87435294117647,11.436235294117647,255,31,125,0.12156862745098039,0.19230769230769232,0.5,92.00039215686274,5.4933725490196075,2.166,-4.603231506544017,3.1761673550510445,-1.3549366011462183,2342.1098039215685,-0.31024852609341486,0.20784313725490197,91.55833333333334,29.333333333333332,75
571578,"Corbin, Patrick",39,FF,0.818535375,0.834089412,14.02958904109589,8.267397260273972,219,12,90,0.0547945205479452,0.4,0.275,91.32876712328768,6.335616438356165,2.321187214611872,-5.573139325168252,3.3492637247135058,-2.287631276727301,2127.8721461187215,-0.05251708283076229,0.2054794520547945,91.8575,13.9,76
571656,"Farmer, Buck",30,FF,4.662366661,0.907183877,14.206551724137931,11.650862068965518,232,15,106,0.06465517241379311,0.225,0.525,92.6926724137931,5.823620689655172,-0.9938362068965517,-4.673789938686588,-1.973342924564083,-1.5681944948611684,2362.2025862068967,0.24574316780566574,0.2629310344827586,90.9025,26.25,76
571670,"Floro, Dylan",37,FF,9.229621708,0.838167839,13.867826086956521,8.970186335403726,161,15,77,0.09316770186335403,0.34375,0.4375,89.76894409937888,6.0211180124223604,-3.358944099378882,-5.054787102681317,-4.5053624209516405,-1.5344074796147427,2154.354037267081,-2.9027558136484624,0.2919254658385093,90.34375,20.03125,74
571760,"Heaney, Andrew",30,FF,3.254821889,0.995156626,13.888157894736842,15.655000000000001,1368,135,634,0.09868421052631579,0.24875621890547264,0.48258706467661694,91.54495614035088,4.994597953216374,2.968311403508772,-4.225556164515634,4.472558972068662,-0.8555174283361402,2400.7054093567253,0.37341122627037393,0.23903508771929824,90.487,24.475,74
571882,"Law, Derek",51,FF,7.929393161,0.937693834,16.563225806451612,3.9361290322580644,186,18,98,0.0967741935483871,0.3235294117647059,0.35294117647058826,95.1268817204301,6.529623655913978,-0.8381720430107527,-5.105412966445846,-1.363969670991092,-2.716062414772444,2112.427027027027,-0.7918677547763581,0.3172043010752688,92.71176470588236,15.705882352941176,75
571945,"Mikolas, Miles",43,FF,8.367849529,0.856113618,13.711394422310757,6.230438247011952,753,72,405,0.09561752988047809,0.3333333333333333,0.45925925925925926,93.17131474103586,6.407888446215139,-2.682921646746348,-5.64728977422624,-3.4449855845647335,-2.5369206186169015,2252.5723771580347,0.44327703525304835,0.23904382470119523,90.75333333333333,20.474074074074075,76
571946,"Miller, Shelby",46,FF,1.375957771,0.979598375,17.988582524271845,9.032388349514562,515,59,249,0.1145631067961165,0.32926829268292684,0.5,93.48388349514563,5.336621359223301,-1.496116504854369,-4.1606447763906,-2.273271463141158,-1.8057767002759932,2418.21484375,-1.1132952538411574,0.2174757281553398,93.75243902439024,22.402439024390244,75
571948,"Milner, Hoby",-3,FF,7.918976388,0.952259287,7.0972197309417036,15.085022421524663,223,29,109,0.13004484304932734,0.44,0.44,88.80134529147982,4.367309417040358,4.123946188340807,-4.039726851106495,5.783092909139044,0.8663688174560079,2017.42600896861,-3.0775605272777895,0.34080717488789236,81.488,19.16,75
572020,"Paxton, James",42,FF,4.397268147,0.95591746,13.8003825717322,10.550818278427204,941,68,472,0.07226354941551541,0.35789473684210527,0.39473684210526316,93.18575982996812,6.056726886291179,2.2565143464399573,-4.905359258870243,3.4077418972030995,-1.815856471131829,2088.528161530287,0.5778454811820325,0.3018065887353879,91.06349206349206,16.96825396825397,76
572143,"Smith, Burch",39,FF,5.894077015,0.895667051,17.215982142857143,4.3151785714285715,448,57,244,0.12723214285714285,0.39436619718309857,0.352112676056338,94.9078125,5.722700892857143,-2.2270982142857143,-4.362335717964597,-2.4046120462677076,-2.017702539487205,2283.0022321428573,-1.2256059437049052,0.234375,90.85492957746479,13.56338028169014,76
572955,"Johnson, Pierce",39,FF,6.165691077,0.954757007,15.889411764705883,10.366153846153846,221,21,79,0.09502262443438914,0.3181818181818182,0.3181818181818182,95.46153846153847,6.053574660633484,-2.1700904977375566,-4.643158134597002,-3.008445171021648,-2.1415278412064755,2328.8280542986427,-0.30741860347533956,0.21266968325791855,88.99583333333334,18.291666666666668,74
573186,"Stroman, Marcus",33,FF,0.064917409,0.603716477,10.892857142857142,6.492857142857142,84,7,27,0.08333333333333333,0.5714285714285714,0.14285714285714285,89.89047619047619,5.266904761904762,-0.9792857142857143,-5.100206994137069,-1.8957111438238583,-1.062627965121779,2300.059523809524,2.283794467496798,0.14285714285714285,78.84285714285714,16.142857142857142,67
573204,"Thielbar, Caleb",54,FF,5.242603838,0.903093214,18.313558441558442,3.4525714285714284,385,41,229,0.10649350649350649,0.37662337662337664,0.38961038961038963,93.23688311688312,6.072337662337662,0.3371168831168831,-4.63417047767594,0.6165497929376037,-2.3286879067507673,2274.712401055409,-0.9244126271348939,0.2519480519480519,90.98701298701299,16.493506493506494,72
579328,"Kikuchi, Yusei",42,FF,9.285443725,0.901742388,16.930218340611354,7.8730131004366815,1374,194,694,0.14119359534206696,0.29411764705882354,0.44607843137254904,95.51688500727802,5.371586608442503,2.577438136826783,-4.195206776608294,3.2952885874899374,-1.86225688465856,2289.1849963583395,0.25093874923967224,0.2066957787481805,90.40490196078431,20.166666666666668,72
592094,"Adam, Jason",35,FF,6.027501433,0.875414911,18.46033734939759,7.501301204819277,415,58,219,0.13975903614457832,0.2714285714285714,0.5142857142857142,95.48120481927711,6.19477108433735,-1.058578313253012,-4.436215003988616,-1.7476910023106185,-2.3775753968158453,2647.8246913580247,-0.4395402976725104,0.2385542168674699,92.77972972972972,23.2027027027027,75
592155,"Booser, Cam",39,FF,4.493594663,0.976309321,16.13978947368421,7.339789473684211,285,43,171,0.15087719298245614,0.21428571428571427,0.5,95.31473684210526,5.878701754385965,2.5373684210526317,-4.620200204869492,3.2726240687022274,-2.1691116019730816,2086.5649122807017,0.6252957808855547,0.23508771929824562,91.8625,26.303571428571427,75
592332,"Gausman, Kevin",36,FF,2.551095355,0.969256007,16.950852610707205,10.787547918043622,1513,140,799,0.09253139458030403,0.3016949152542373,0.4542372881355932,93.94653007270324,5.731222736285526,-2.476543291473893,-4.96627457849244,-3.372232668115388,-2.4642733885560277,2286.9035029742236,0.8458439094972372,0.1658955717118308,92.6593220338983,21.308474576271188,74
592351,"Gray, Jon",32,FF,1.662794729,0.95327809,13.444,10.2625,720,57,381,0.07916666666666666,0.4370860927152318,0.2847682119205298,94.88263888888889,5.510166666666667,-1.70375,-4.847560635488976,-2.63790981288411,-1.8561483951494548,2029.0402777777779,0.5986331877093919,0.1736111111111111,92.34569536423841,10.814569536423841,76
592426,"Jackson, Luke",54,FF,5.101816528,0.943160543,17.926597938144333,5.119587628865979,291,28,112,0.09621993127147767,0.2894736842105263,0.5263157894736842,94.68797250859106,6.58786941580756,-1.9575601374570446,-5.189774183118962,-2.5315313682585168,-2.979299988288004,2294.8625429553263,-0.8809846285176351,0.1958762886597938,93.01282051282051,23.384615384615383,74
592454,"Kahnle, Tommy",35,FF,5.009632511,0.940765727,15.322758620689655,5.611862068965517,145,14,55,0.09655172413793103,0.5,0.15,94.23172413793104,5.977172413793103,-1.942,-5.052899265570476,-2.777001810132006,-2.3340039267639496,2146.157142857143,-2.1457311331846367,0.1724137931034483,94.15454545454546,11.863636363636363,73
592662,"Ray, Robbie",47,FF,5.156430327,0.96664222,17.968504983388705,8.815813953488371,301,39,148,0.12956810631229235,0.1282051282051282,0.6666666666666666,94.08073089700997,6.304352159468438,2.57578073089701,-4.62857719827861,3.6599133062502514,-2.3527403972668326,2320.355481727575,-1.2506346475264325,0.2857142857142857,89.14102564102564,33.69230769230769,74
592773,"Stanek, Ryne",46,FF,0.870672279,0.985963522,17.865665529010236,9.281160409556314,586,88,318,0.15017064846416384,0.22826086956521738,0.5869565217391305,97.73310580204779,6.366433447098976,-0.8673890784982935,-4.999889710958144,-1.6171872612526235,-3.089859316772459,2328.6348122866893,-0.018533534882764456,0.1962457337883959,89.85585585585585,26.54054054054054,76
592779,"Stewart, Brock",27,FF,8.783966858,0.748174337,14.112396694214876,6.805289256198348,121,19,64,0.15702479338842976,0.25,0.375,96.97520661157024,5.419752066115702,-1.884793388429752,-4.372514957618625,-2.699293509377261,-1.7448715295663948,2589.582608695652,2.9488210793029106,0.2727272727272727,89.19375,21.5625,75
592791,"Taillon, Jameson",45,FF,2.441025346,0.917726489,16.072816326530614,6.858938775510205,735,51,346,0.06938775510204082,0.34532374100719426,0.4028776978417266,92.26857142857143,6.11978231292517,-1.3384489795918368,-5.176787710501561,-1.7384273070635228,-2.3778720707874577,2282.005442176871,0.8272031756008049,0.2163265306122449,92.68201438848921,16.9568345323741,77
592836,"Walker, Taijuan",41,FF,3.885390423,0.983849922,16.955138121546963,9.267845303867404,181,13,56,0.0718232044198895,0.17647058823529413,0.4117647058823529,91.48839779005525,6.5214364640883975,-1.78353591160221,-5.28988914409613,-2.529197345565533,-2.5089966053992185,2064.957575757576,0.11597345125343808,0.20994475138121546,98.27058823529411,21.88235294117647,76
592866,"Williams, Trevor",17,FF,12.43380901,0.669800279,10.86015503875969,4.784186046511628,387,40,225,0.10335917312661498,0.3875,0.4375,88.8875968992248,5.020232558139535,-2.239018087855297,-5.0242691573042135,-2.854952273923358,-0.9019525751279475,2188.9481865284974,0.41639406400925433,0.20671834625322996,90.95316455696202,17.556962025316455,75
593334,"Germán, Domingo",31,FF,12.30612286,0.807005247,16.060671140939597,8.741476510067114,149,6,56,0.040268456375838924,0.25925925925925924,0.4074074074074074,90.71140939597315,5.341543624161074,-1.5961744966442952,-4.874096047692125,-2.482406336923665,-1.8535594081910107,2595.557046979866,2.5397848914487042,0.11409395973154363,93.5074074074074,24.444444444444443,74
593423,"Montas, Frankie",43,FF,9.208739953,0.806999964,15.310927835051547,5.103780068728522,873,111,481,0.12714776632302405,0.2972972972972973,0.4527027027027027,95.6368843069874,5.942657502863688,-1.0550630011454754,-4.866496253497638,-1.5999386144745262,-2.3186405087267983,2386.0469644902632,0.7988183021873924,0.20618556701030927,90.06953642384106,21.198675496688743,74
593576,"Neris, Héctor",40,FF,5.000491993,0.910020404,16.826209850107066,9.52291220556745,467,46,241,0.09850107066381156,0.2972972972972973,0.5,92.95010706638115,6.021241970021413,-1.4797002141327624,-4.964528687531624,-2.005579184032105,-2.3275396612714707,2401.8283261802576,0.6362739249619404,0.22055674518201285,92.42837837837838,23.83783783783784,74
593958,"Rodriguez, Eduardo",39,FF,0.785473165,0.790316275,14.336692913385829,5.984251968503937,381,48,183,0.12598425196850394,0.34545454545454546,0.43636363636363634,91.97847769028871,5.872125984251968,1.39501312335958,-5.200268054669659,2.0341752047588058,-2.0854640887498648,2266.7349081364828,-0.4819966310884501,0.1889763779527559,90.99818181818182,20.163636363636364,74
593974,"Peralta, Wandy",43,FF,7.478440314,0.974166218,14.452075471698114,11.529056603773586,53,4,25,0.07547169811320754,0.2222222222222222,0.4444444444444444,95.42641509433962,6.207924528301887,0.2190566037735849,-5.103955329017554,1.458227166132845,-2.3322221798403824,2160.735849056604,-0.23456523342039937,0.2641509433962264,93.22222222222223,22.444444444444443,72
594580,"Moll, Sam",17,FF,13.95199677,0.772084008,11.338227848101265,10.428354430379747,237,30,118,0.12658227848101267,0.3684210526315789,0.4473684210526316,93.3337552742616,5.157848101265823,2.2945569620253163,-4.357561704962431,3.392738265900176,-0.8354776533886639,2566.7046413502107,-0.5195251993903482,0.23628691983122363,85.33421052631579,15.81578947368421,69
594798,"deGrom, Jacob",34,FF,7.830008813,0.916504201,17.368101265822784,8.70379746835443,79,10,39,0.12658227848101267,0.36363636363636365,0.5454545454545454,97.32278481012658,5.581772151898734,-1.3531645569620254,-4.283306631297025,-2.3466450277783313,-2.233404743350864,2503.493670886076,2.7714585061038393,0.24050632911392406,97.95454545454545,29.454545454545453,76
594835,"Gonzales, Marco",37,FF,3.185368895,0.993171063,15.350930232558138,11.227674418604652,172,11,81,0.06395348837209303,0.34375,0.5,89.72267441860465,5.623546511627907,1.570639534883721,-4.607831387756516,2.476817924598718,-1.3329123544950767,2090.2558139534885,-1.0889658769173238,0.20930232558139536,89.3625,17.0625,73
594902,"Lively, Ben",38,FF,2.679506964,0.973200231,15.293315649867374,8.472254641909814,754,49,294,0.0649867374005305,0.3853211009174312,0.4036697247706422,89.89681697612733,5.291405835543767,-1.3261936339522546,-4.480556644591505,-2.053431665060222,-1.226576455522885,2005.1058344640435,0.01809449700092127,0.21220159151193635,93.88715596330275,14.605504587155963,76
595014,"Treinen, Blake",32,FF,13.24255305,0.76284074,13.131219512195122,8.037073170731707,82,5,44,0.06097560975609756,0.1,0.7,94.29268292682927,6.204512195121951,-2.800609756097561,-4.786835675654392,-3.6388502918735433,-1.721806978672867,2436.670731707317,-0.9413036440577973,0.2804878048780488,89.91428571428571,38.285714285714285,77
595345,"Okert, Steven",33,FF,9.713972071,0.894534695,14.486301369863012,7.755616438356164,146,5,61,0.03424657534246575,0.23333333333333334,0.3333333333333333,92.95479452054795,5.7802054794520545,2.9915068493150683,-4.961788902746093,3.9801330002899364,-1.9336356241160995,2199.3150684931506,0.11682175159650267,0.21232876712328766,91.99666666666667,19.5,74
595881,"Beede, Tyler",31,FF,1.112827277,0.976668535,9.993846153846153,13.626153846153844,78,5,32,0.0641025641025641,0.46153846153846156,0.3076923076923077,93.71794871794872,5.412948717948718,-1.8376923076923077,-5.408733640343789,-3.213996004682334,-1.681843845341853,1857.6666666666667,1.0107154369105522,0.08974358974358974,85.24615384615385,3.5384615384615383,74
595897,"Burdi, Nick",24,FF,9.884394371,0.839364617,13.677120000000002,9.24576,125,15,54,0.12,0.26666666666666666,0.6666666666666666,97.5296,5.37296,-1.86936,-4.56309113716151,-3.173109541734797,-1.8819938622039496,2387.224,0.6236445174216656,0.152,85.46,35.86666666666667,75
596001,"Junis, Jakob",29,FF,12.91147419,0.765830163,13.556129032258063,5.596129032258065,93,11,49,0.11827956989247312,0.4,0.45,92.52795698924731,5.61258064516129,-2.1488172043010754,-4.474833554452219,-2.736068875402643,-1.256457113976295,2215.728260869565,0.850804402015826,0.25806451612903225,87.41,20.15,75
596133,"Weaver, Luke",47,FF,6.320742818,0.935216944,18.547466266866568,6.401559220389806,667,94,314,0.1409295352323838,0.275,0.5125,95.70704647676162,5.7500299850074965,-1.6637631184407795,-4.230301772218699,-2.379625825721776,-2.191504358487583,2461.7091454272863,0.5705045350774176,0.2098950524737631,92.91340206185566,24.814432989690722,74
596295,"Gomber, Austin",53,FF,4.744634067,0.993880058,17.01911069063387,7.595761589403974,1057,43,449,0.04068117313150426,0.32124352331606215,0.40932642487046633,90.40274361400189,6.573888363292337,2.1898864711447494,-5.896060388122393,2.989656858704529,-3.0435173015579857,2179.9526515151515,1.1616405837184287,0.18448438978240303,92.62279792746114,16.637305699481864,77
598264,"Barnes, Matt",44,FF,1.250641691,0.994813341,16.62193548387097,11.369032258064516,93,9,48,0.0967741935483871,0.2727272727272727,0.45454545454545453,91.37849462365591,6.416559139784947,-1.666989247311828,-5.492505900074276,-2.5921605628549376,-2.6376220336825473,2124.2473118279568,-2.0772626919224053,0.16129032258064516,93.8409090909091,23.227272727272727,76
600917,"Leclerc, José",40,FF,11.37032318,0.782937524,17.342434367541763,2.541766109785203,419,64,200,0.15274463007159905,0.2826086956521739,0.5,95.32028639618139,5.942792362768497,-1.6180668257756563,-4.5551529388632055,-1.8816253762453539,-2.3009244219919722,2533.966587112172,0.04012386318926095,0.17422434367541767,89.69111111111111,25.955555555555556,72
